food_name,category,serving_weight_g,cooking_method,protein_g,carbs_g,fat_g,fiber_g,sugar_g,water_pct,calories
Dark Chocolate (70%),Snacks,75.0,deep_fried,5.81,34.17,72.41,8.18,18.0,1.0,790.3
Dark Chocolate (70%),Snacks,100.0,raw,7.82,46.04,42.86,10.9,24.0,1.4,581.6
Dark Chocolate (70%),Snacks,100.0,boiled,7.79,45.84,41.64,10.9,24.0,1.6,567.2
Dark Chocolate (70%),Snacks,100.0,steamed,7.84,46.12,42.58,10.9,24.0,1.5,579.1
Dark Chocolate (70%),Snacks,100.0,grilled,7.8,45.88,39.15,10.9,24.0,1.2,551.8
Dark Chocolate (70%),Snacks,100.0,baked,7.72,45.4,39.59,10.9,24.0,1.2,550.1
Dark Chocolate (70%),Snacks,100.0,fried,7.8,45.93,78.9,10.9,24.0,1.0,900.5
Dark Chocolate (70%),Snacks,100.0,deep_fried,7.86,46.26,99.52,10.9,24.0,1.0,1087.9
Dark Chocolate (70%),Snacks,150.0,raw,11.7,68.83,63.87,16.35,36.0,1.4,866.8
Dark Chocolate (70%),Snacks,150.0,boiled,11.77,69.25,63.35,16.35,36.0,1.6,862.8
Dark Chocolate (70%),Snacks,150.0,steamed,11.61,68.31,62.27,16.35,36.0,1.5,847.3
Dark Chocolate (70%),Snacks,150.0,grilled,11.7,68.84,58.76,16.35,36.0,1.2,828.1
Dark Chocolate (70%),Snacks,150.0,baked,11.65,68.53,60.14,16.35,36.0,1.2,835.3
Dark Chocolate (70%),Snacks,150.0,fried,11.77,69.24,119.54,16.35,36.0,1.0,1364.9
Dark Chocolate (70%),Snacks,150.0,deep_fried,11.7,68.87,147.04,16.35,36.0,1.0,1606.0
Dark Chocolate (70%),Snacks,200.0,raw,15.68,92.28,86.08,21.8,48.0,1.4,1168.0
Dark Chocolate (70%),Snacks,200.0,boiled,15.73,92.55,84.86,21.8,48.0,1.6,1155.7
Dark Chocolate (70%),Snacks,200.0,steamed,15.68,92.28,85.22,21.8,48.0,1.5,1159.0
Dark Chocolate (70%),Snacks,200.0,grilled,15.63,91.99,78.71,21.8,48.0,1.2,1109.0
Dark Chocolate (70%),Snacks,200.0,baked,15.48,91.11,79.73,21.8,48.0,1.2,1107.5
Dark Chocolate (70%),Snacks,200.0,fried,15.6,91.8,157.61,21.8,48.0,1.0,1798.9
Dark Chocolate (70%),Snacks,200.0,deep_fried,15.54,91.43,194.39,21.8,48.0,1.0,2122.3
Dark Chocolate (70%),Snacks,250.0,raw,19.45,114.45,105.95,27.25,60.0,1.4,1438.0
Dark Chocolate (70%),Snacks,250.0,boiled,19.45,114.43,103.78,27.25,60.0,1.6,1413.9
Dark Chocolate (70%),Snacks,250.0,steamed,19.36,113.91,103.89,27.25,60.0,1.5,1413.5
Dark Chocolate (70%),Snacks,250.0,grilled,19.21,113.07,95.1,27.25,60.0,1.2,1341.7
Dark Chocolate (70%),Snacks,250.0,baked,19.4,114.17,100.16,27.25,60.0,1.2,1391.1
Dark Chocolate (70%),Snacks,250.0,fried,19.53,114.92,197.6,27.25,60.0,1.0,2255.5
Dark Chocolate (70%),Snacks,250.0,deep_fried,19.3,113.59,240.0,27.25,60.0,1.0,2618.8
Dark Chocolate (70%),Snacks,300.0,raw,23.4,137.72,127.83,32.7,72.0,1.4,1734.8
Dark Chocolate (70%),Snacks,300.0,boiled,23.73,139.66,128.81,32.7,72.0,1.6,1753.9
Dark Chocolate (70%),Snacks,300.0,steamed,23.58,138.76,128.46,32.7,72.0,1.5,1746.9
Dark Chocolate (70%),Snacks,300.0,grilled,23.69,139.4,120.47,32.7,72.0,1.2,1696.5
Dark Chocolate (70%),Snacks,300.0,baked,23.47,138.1,122.12,32.7,72.0,1.2,1695.4
Dark Chocolate (70%),Snacks,300.0,fried,23.6,138.91,240.57,32.7,72.0,1.0,2747.5
Dark Chocolate (70%),Snacks,300.0,deep_fried,23.27,136.95,290.75,32.7,72.0,1.0,3173.9
Dark Chocolate (70%),Snacks,400.0,raw,31.05,182.71,168.75,43.6,96.0,1.4,2290.6
Dark Chocolate (70%),Snacks,400.0,boiled,30.56,179.83,160.13,43.6,96.0,1.6,2183.6
Dark Chocolate (70%),Snacks,400.0,steamed,31.48,185.23,171.7,43.6,96.0,1.5,2334.8
Dark Chocolate (70%),Snacks,400.0,grilled,31.56,185.72,160.39,43.6,96.0,1.2,2258.7
Dark Chocolate (70%),Snacks,400.0,baked,31.07,182.84,160.54,43.6,96.0,1.2,2229.6
Dark Chocolate (70%),Snacks,400.0,fried,31.14,183.25,314.04,43.6,96.0,1.0,3583.7
Dark Chocolate (70%),Snacks,400.0,deep_fried,31.02,182.56,387.49,43.6,96.0,1.0,4229.9
Dark Chocolate (70%),Snacks,500.0,raw,39.11,230.16,214.22,54.5,120.0,1.4,2906.9
Dark Chocolate (70%),Snacks,500.0,boiled,39.33,231.44,212.26,54.5,120.0,1.6,2890.6
Dark Chocolate (70%),Snacks,500.0,steamed,38.49,226.5,205.36,54.5,120.0,1.5,2795.0
Dark Chocolate (70%),Snacks,500.0,grilled,39.12,230.2,197.16,54.5,120.0,1.2,2777.9
Dark Chocolate (70%),Snacks,500.0,baked,38.92,229.02,201.51,54.5,120.0,1.2,2798.3
Dark Chocolate (70%),Snacks,500.0,fried,39.03,229.7,394.72,54.5,120.0,1.0,4505.3
Dark Chocolate (70%),Snacks,500.0,deep_fried,39.13,230.29,493.27,54.5,120.0,1.0,5389.5
Milk Chocolate,Snacks,30.0,raw,2.28,17.79,8.88,1.02,15.45,1.5,158.3
Milk Chocolate,Snacks,30.0,boiled,2.28,17.81,8.72,1.02,15.45,1.7,156.4
Milk Chocolate,Snacks,30.0,steamed,2.28,17.79,8.79,1.02,15.45,1.6,157.2
Milk Chocolate,Snacks,30.0,grilled,2.3,17.95,8.32,1.02,15.45,1.3,155.5
Milk Chocolate,Snacks,30.0,baked,2.29,17.88,8.52,1.02,15.45,1.3,156.3
Milk Chocolate,Snacks,30.0,fried,2.28,17.85,16.54,1.02,15.45,1.1,227.9
Milk Chocolate,Snacks,30.0,deep_fried,2.26,17.65,20.1,1.02,15.45,1.0,258.7
Milk Chocolate,Snacks,50.0,raw,3.79,29.62,14.77,1.7,25.75,1.5,263.2
Milk Chocolate,Snacks,50.0,boiled,3.83,29.9,14.75,1.7,25.75,1.7,264.2
Milk Chocolate,Snacks,50.0,steamed,3.8,29.71,14.71,1.7,25.75,1.6,263.0
Milk Chocolate,Snacks,50.0,grilled,3.82,29.85,13.8,1.7,25.75,1.3,258.0
Milk Chocolate,Snacks,50.0,baked,3.85,30.09,14.48,1.7,25.75,1.3,265.1
Milk Chocolate,Snacks,50.0,fried,3.83,29.93,27.9,1.7,25.75,1.1,384.3
Milk Chocolate,Snacks,50.0,deep_fried,3.8,29.72,34.2,1.7,25.75,1.0,439.9
Milk Chocolate,Snacks,75.0,raw,5.68,44.38,22.1,2.55,38.62,1.5,394.0
Milk Chocolate,Snacks,75.0,boiled,5.59,43.7,20.99,2.55,38.62,1.7,378.1
Milk Chocolate,Snacks,75.0,steamed,5.69,44.49,22.0,2.55,38.62,1.6,393.4
Milk Chocolate,Snacks,75.0,grilled,5.69,44.44,20.39,2.55,38.62,1.3,381.9
Milk Chocolate,Snacks,75.0,baked,5.72,44.68,21.29,2.55,38.62,1.3,390.6
Milk Chocolate,Snacks,75.0,fried,5.69,44.5,41.11,2.55,38.62,1.0,566.7
Milk Chocolate,Snacks,75.0,deep_fried,5.69,44.44,50.99,2.55,38.62,1.0,655.9
Milk Chocolate,Snacks,100.0,raw,7.5,58.61,28.91,3.4,51.5,1.5,516.4
Milk Chocolate,Snacks,100.0,boiled,7.55,58.98,28.7,3.4,51.5,1.7,515.4
Milk Chocolate,Snacks,100.0,steamed,7.63,59.61,29.61,3.4,51.5,1.6,529.1
Milk Chocolate,Snacks,100.0,grilled,7.7,60.16,28.03,3.4,51.5,1.3,523.2
Milk Chocolate,Snacks,100.0,baked,7.59,59.36,28.17,3.4,51.5,1.3,517.3
Milk Chocolate,Snacks,100.0,fried,7.62,59.55,55.22,3.4,51.5,1.1,761.0
Milk Chocolate,Snacks,100.0,deep_fried,7.65,59.82,69.29,3.4,51.5,1.0,891.1
Milk Chocolate,Snacks,150.0,raw,11.33,88.56,44.01,5.1,77.25,1.5,784.9
Milk Chocolate,Snacks,150.0,boiled,11.43,89.35,43.9,5.1,77.25,1.7,786.8
Milk Chocolate,Snacks,150.0,steamed,11.34,88.61,43.61,5.1,77.25,1.6,780.7
Milk Chocolate,Snacks,150.0,grilled,11.47,89.68,41.52,5.1,77.25,1.3,776.1
Milk Chocolate,Snacks,150.0,baked,11.41,89.2,42.42,5.1,77.25,1.3,778.6
Milk Chocolate,Snacks,150.0,fried,11.43,89.3,82.79,5.1,77.25,1.1,1140.9
Milk Chocolate,Snacks,150.0,deep_fried,11.33,88.58,101.26,5.1,77.25,1.0,1302.8
Milk Chocolate,Snacks,200.0,raw,15.28,119.43,60.03,6.8,103.0,1.5,1068.1
Milk Chocolate,Snacks,200.0,boiled,15.44,120.66,60.03,6.8,103.0,1.8,1073.4
Milk Chocolate,Snacks,200.0,steamed,15.09,117.9,57.92,6.8,103.0,1.6,1037.2
Milk Chocolate,Snacks,200.0,grilled,15.16,118.5,54.37,6.8,103.0,1.3,1018.4
Milk Chocolate,Snacks,200.0,baked,15.23,119.01,56.63,6.8,103.0,1.3,1039.3
Milk Chocolate,Snacks,200.0,fried,15.29,119.5,111.19,6.8,103.0,1.1,1531.9
Milk Chocolate,Snacks,200.0,deep_fried,15.14,118.3,135.47,6.8,103.0,1.0,1742.8
Milk Chocolate,Snacks,250.0,raw,18.6,145.34,71.09,8.5,128.75,1.5,1272.4
Milk Chocolate,Snacks,250.0,boiled,19.19,150.01,74.25,8.5,128.75,1.7,1328.9
Milk Chocolate,Snacks,250.0,steamed,19.11,149.35,74.35,8.5,128.75,1.6,1327.8
Milk Chocolate,Snacks,250.0,grilled,18.75,146.56,66.52,8.5,128.75,1.3,1249.3
Milk Chocolate,Snacks,250.0,baked,18.91,147.82,69.89,8.5,128.75,1.3,1284.5
Milk Chocolate,Snacks,250.0,fried,19.22,150.25,140.59,8.5,128.75,1.1,1936.3
Milk Chocolate,Snacks,250.0,deep_fried,19.21,150.11,174.48,8.5,128.75,1.0,2243.8
Milk Chocolate,Snacks,300.0,raw,22.96,179.45,90.35,10.2,154.5,1.5,1607.1
Milk Chocolate,Snacks,300.0,boiled,22.77,177.96,87.09,10.2,154.5,1.7,1562.2
Milk Chocolate,Snacks,300.0,steamed,22.81,178.31,88.32,10.2,154.5,1.6,1578.9
Milk Chocolate,Snacks,300.0,grilled,22.78,178.03,81.81,10.2,154.5,1.3,1531.8
Milk Chocolate,Snacks,300.0,baked,22.99,179.71,86.08,10.2,154.5,1.3,1577.5
Milk Chocolate,Snacks,300.0,fried,22.65,177.03,162.67,10.2,154.5,1.0,2243.2
Milk Chocolate,Snacks,300.0,deep_fried,22.66,177.12,202.45,10.2,154.5,1.0,2604.7
Milk Chocolate,Snacks,400.0,raw,30.63,239.4,120.6,13.6,206.0,1.5,2144.9
Milk Chocolate,Snacks,400.0,boiled,30.39,237.52,116.35,13.6,206.0,1.7,2086.6
Milk Chocolate,Snacks,400.0,steamed,30.71,240.06,120.04,13.6,206.0,1.6,2141.9
Milk Chocolate,Snacks,400.0,grilled,30.25,236.4,108.2,13.6,206.0,1.3,2027.8
Milk Chocolate,Snacks,400.0,baked,30.39,237.5,112.77,13.6,206.0,1.3,2070.5
Milk Chocolate,Snacks,400.0,fried,30.19,235.96,216.74,13.6,206.0,1.0,2989.0
Milk Chocolate,Snacks,400.0,deep_fried,30.4,237.61,273.27,13.6,206.0,1.0,3515.0
Milk Chocolate,Snacks,500.0,raw,37.58,293.71,145.21,17.0,257.5,1.5,2592.7
Milk Chocolate,Snacks,500.0,boiled,37.86,295.91,144.47,17.0,257.5,1.7,2592.7
Milk Chocolate,Snacks,500.0,steamed,37.59,293.8,143.85,17.0,257.5,1.6,2577.9
Milk Chocolate,Snacks,500.0,grilled,38.2,298.55,138.04,17.0,257.5,1.3,2581.0
Milk Chocolate,Snacks,500.0,baked,38.2,298.6,142.59,17.0,257.5,1.3,2614.8
Milk Chocolate,Snacks,500.0,fried,37.51,293.15,267.59,17.0,257.5,1.0,3692.2
Milk Chocolate,Snacks,500.0,deep_fried,38.38,299.97,348.38,17.0,257.5,1.0,4480.1
Potato Chips,Snacks,30.0,raw,2.14,16.2,10.77,1.23,0.15,2.0,168.5
Potato Chips,Snacks,30.0,boiled,2.1,15.91,10.18,1.23,0.15,2.3,160.5
Potato Chips,Snacks,30.0,steamed,2.09,15.82,10.18,1.23,0.15,2.1,160.2
Potato Chips,Snacks,30.0,grilled,2.14,16.24,9.95,1.23,0.15,1.7,162.6
Potato Chips,Snacks,30.0,baked,2.08,15.74,9.67,1.23,0.15,1.7,156.0
Potato Chips,Snacks,30.0,fried,2.1,15.9,19.21,1.23,0.15,1.4,241.7
Potato Chips,Snacks,30.0,deep_fried,2.1,15.92,23.94,1.23,0.15,1.2,284.3
Potato Chips,Snacks,50.0,raw,3.54,26.77,17.65,2.05,0.25,2.0,276.5
Potato Chips,Snacks,50.0,boiled,3.51,26.57,17.05,2.05,0.25,2.3,268.8
Potato Chips,Snacks,50.0,steamed,3.49,26.4,17.0,2.05,0.25,2.1,267.6
Potato Chips,Snacks,50.0,grilled,3.48,26.31,15.69,2.05,0.25,1.7,257.5
Potato Chips,Snacks,50.0,baked,3.49,26.43,16.35,2.05,0.25,1.8,263.5
Potato Chips,Snacks,50.0,fried,3.47,26.3,31.52,2.05,0.25,1.4,396.7
Potato Chips,Snacks,50.0,deep_fried,3.5,26.51,39.82,2.05,0.25,1.2,472.9
Potato Chips,Snacks,75.0,raw,5.23,39.58,25.73,3.07,0.38,2.0,403.8
Potato Chips,Snacks,75.0,boiled,5.19,39.3,24.86,3.07,0.38,2.3,392.7
Potato Chips,Snacks,75.0,steamed,5.3,40.12,26.17,3.07,0.38,2.1,411.2
Potato Chips,Snacks,75.0,grilled,5.23,39.6,23.7,3.07,0.38,1.7,388.7
Potato Chips,Snacks,75.0,baked,5.2,39.37,24.18,3.07,0.38,1.7,390.2
Potato Chips,Snacks,75.0,fried,5.24,39.7,47.89,3.07,0.38,1.4,602.6
Potato Chips,Snacks,75.0,deep_fried,5.25,39.77,59.75,3.07,0.38,1.2,709.6
Potato Chips,Snacks,100.0,raw,6.91,52.31,33.69,4.1,0.5,2.0,529.4
Potato Chips,Snacks,100.0,boiled,7.02,53.13,34.08,4.1,0.5,2.3,537.3
Potato Chips,Snacks,100.0,steamed,6.95,52.58,33.72,4.1,0.5,2.1,531.1
Potato Chips,Snacks,100.0,grilled,7.09,53.68,32.65,4.1,0.5,1.7,534.2
Potato Chips,Snacks,100.0,baked,7.03,53.21,33.13,4.1,0.5,1.8,533.5
Potato Chips,Snacks,100.0,fried,6.98,52.84,63.63,4.1,0.5,1.4,800.7
Potato Chips,Snacks,100.0,deep_fried,6.96,52.7,78.69,4.1,0.5,1.2,934.4
Potato Chips,Snacks,150.0,raw,10.49,79.44,51.82,6.15,0.75,2.0,812.8
Potato Chips,Snacks,150.0,boiled,10.55,79.87,51.33,6.15,0.75,2.3,809.0
Potato Chips,Snacks,150.0,steamed,10.5,79.48,51.36,6.15,0.75,2.1,808.0
Potato Chips,Snacks,150.0,grilled,10.48,79.37,47.59,6.15,0.75,1.7,780.4
Potato Chips,Snacks,150.0,baked,10.5,79.53,49.35,6.15,0.75,1.8,795.0
Potato Chips,Snacks,150.0,fried,10.45,79.14,95.15,6.15,0.75,1.4,1197.3
Potato Chips,Snacks,150.0,deep_fried,10.47,79.3,118.76,6.15,0.75,1.2,1410.3
Potato Chips,Snacks,200.0,raw,13.78,104.34,67.03,8.2,1.0,2.0,1053.7
Potato Chips,Snacks,200.0,boiled,14.1,106.77,68.81,8.2,1.0,2.3,1084.1
Potato Chips,Snacks,200.0,steamed,14.03,106.24,68.82,8.2,1.0,2.1,1082.3
Potato Chips,Snacks,200.0,grilled,13.92,105.39,62.93,8.2,1.0,1.7,1032.7
Potato Chips,Snacks,200.0,baked,14.2,107.51,67.61,8.2,1.0,1.8,1087.1
Potato Chips,Snacks,200.0,fried,14.01,106.07,128.19,8.2,1.0,1.4,1613.0
Potato Chips,Snacks,200.0,deep_fried,13.89,105.18,156.69,8.2,1.0,1.2,1860.5
Potato Chips,Snacks,250.0,raw,17.61,133.35,87.61,10.25,1.25,2.0,1372.8
Potato Chips,Snacks,250.0,boiled,17.55,132.9,85.28,10.25,1.25,2.3,1344.4
Potato Chips,Snacks,250.0,steamed,17.55,132.89,86.14,10.25,1.25,2.1,1354.7
Potato Chips,Snacks,250.0,grilled,17.44,132.08,79.07,10.25,1.25,1.7,1297.0
Potato Chips,Snacks,250.0,baked,17.56,132.95,82.73,10.25,1.25,1.8,1332.2
Potato Chips,Snacks,250.0,fried,17.47,132.24,159.4,10.25,1.25,1.4,2005.8
Potato Chips,Snacks,250.0,deep_fried,17.57,133.05,200.61,10.25,1.25,1.2,2382.7
Potato Chips,Snacks,300.0,raw,20.7,156.73,100.83,12.3,1.5,2.0,1584.7
Potato Chips,Snacks,300.0,boiled,20.93,158.48,101.06,12.3,1.5,2.3,1594.5
Potato Chips,Snacks,300.0,steamed,21.27,161.05,105.42,12.3,1.5,2.1,1655.8
Potato Chips,Snacks,300.0,grilled,20.88,158.09,94.4,12.3,1.5,1.7,1549.1
Potato Chips,Snacks,300.0,baked,20.9,158.28,97.72,12.3,1.5,1.8,1575.5
Potato Chips,Snacks,300.0,fried,20.93,158.47,190.74,12.3,1.5,1.4,2400.2
Potato Chips,Snacks,300.0,deep_fried,20.81,157.55,234.39,12.3,1.5,1.2,2783.0
Potato Chips,Snacks,400.0,raw,27.54,208.49,133.82,16.4,2.0,2.0,2103.9
Potato Chips,Snacks,400.0,boiled,27.95,211.63,135.16,16.4,2.0,2.3,2132.1
Potato Chips,Snacks,400.0,steamed,28.03,212.22,137.3,16.4,2.0,2.1,2159.8
Potato Chips,Snacks,400.0,grilled,27.99,211.92,127.23,16.4,2.0,1.7,2085.9
Potato Chips,Snacks,400.0,baked,27.97,211.77,131.19,16.4,2.0,1.8,2114.1
Potato Chips,Snacks,400.0,fried,28.01,212.07,256.21,16.4,2.0,1.4,3223.9
Potato Chips,Snacks,400.0,deep_fried,28.21,213.63,323.2,16.4,2.0,1.2,3839.2
Potato Chips,Snacks,500.0,raw,34.95,264.62,172.51,20.5,2.5,2.0,2705.9
Potato Chips,Snacks,500.0,boiled,34.85,263.86,168.08,20.5,2.5,2.3,2652.3
Potato Chips,Snacks,500.0,steamed,34.93,264.44,170.55,20.5,2.5,2.1,2684.0
Potato Chips,Snacks,500.0,grilled,35.15,266.15,160.54,20.5,2.5,1.7,2630.0
Potato Chips,Snacks,500.0,baked,35.37,267.81,167.83,20.5,2.5,1.8,2699.8
Potato Chips,Snacks,500.0,fried,34.84,263.75,317.03,20.5,2.5,1.4,3989.4
Potato Chips,Snacks,500.0,deep_fried,35.03,265.2,398.49,20.5,2.5,1.2,4732.5
Chocolate Chip Cookie,Snacks,30.0,raw,1.62,19.25,7.24,0.72,10.2,5.0,147.3
Chocolate Chip Cookie,Snacks,30.0,boiled,1.61,19.06,6.95,0.72,10.2,5.7,143.0
Chocolate Chip Cookie,Snacks,30.0,steamed,1.62,19.2,7.13,0.72,10.2,5.3,145.8
Chocolate Chip Cookie,Snacks,30.0,grilled,1.6,18.99,6.48,0.72,10.2,4.2,139.8
Chocolate Chip Cookie,Snacks,30.0,baked,1.6,18.95,6.66,0.72,10.2,4.3,140.8
Chocolate Chip Cookie,Snacks,30.0,fried,1.62,19.25,13.39,0.72,10.2,3.5,203.6
Chocolate Chip Cookie,Snacks,30.0,deep_fried,1.62,19.14,16.46,0.72,10.2,3.0,231.0
Chocolate Chip Cookie,Snacks,50.0,raw,2.7,32.05,12.04,1.2,17.0,5.0,245.0
Chocolate Chip Cookie,Snacks,50.0,boiled,2.7,32.0,11.76,1.2,17.0,5.7,241.4
Chocolate Chip Cookie,Snacks,50.0,steamed,2.68,31.77,11.71,1.2,17.0,5.2,240.0
Chocolate Chip Cookie,Snacks,50.0,grilled,2.7,31.99,11.03,1.2,17.0,4.2,237.2
Chocolate Chip Cookie,Snacks,50.0,baked,2.68,31.7,11.19,1.2,17.0,4.4,236.2
Chocolate Chip Cookie,Snacks,50.0,fried,2.73,32.33,22.66,1.2,17.0,3.5,344.2
Chocolate Chip Cookie,Snacks,50.0,deep_fried,2.67,31.67,27.04,1.2,17.0,3.0,379.7
Chocolate Chip Cookie,Snacks,75.0,raw,4.04,47.93,17.95,1.8,25.5,5.0,365.6
Chocolate Chip Cookie,Snacks,75.0,boiled,4.02,47.62,17.36,1.8,25.5,5.7,357.2
Chocolate Chip Cookie,Snacks,75.0,steamed,4.07,48.21,17.97,1.8,25.5,5.3,367.2
Chocolate Chip Cookie,Snacks,75.0,grilled,4.04,47.88,16.48,1.8,25.5,4.2,354.6
Chocolate Chip Cookie,Snacks,75.0,baked,4.03,47.81,16.97,1.8,25.5,4.4,357.6
Chocolate Chip Cookie,Snacks,75.0,fried,4.08,48.31,33.73,1.8,25.5,3.5,512.5
Chocolate Chip Cookie,Snacks,75.0,deep_fried,4.05,48.01,41.42,1.8,25.5,3.0,581.1
Chocolate Chip Cookie,Snacks,100.0,raw,5.42,64.25,24.19,2.4,34.0,5.0,492.1
Chocolate Chip Cookie,Snacks,100.0,boiled,5.36,63.53,23.17,2.4,34.0,5.7,476.6
Chocolate Chip Cookie,Snacks,100.0,steamed,5.34,63.33,23.26,2.4,34.0,5.2,477.1
Chocolate Chip Cookie,Snacks,100.0,grilled,5.4,64.05,22.12,2.4,34.0,4.3,475.5
Chocolate Chip Cookie,Snacks,100.0,baked,5.39,63.85,22.69,2.4,34.0,4.4,478.0
Chocolate Chip Cookie,Snacks,100.0,fried,5.43,64.3,44.82,2.4,34.0,3.5,681.2
Chocolate Chip Cookie,Snacks,100.0,deep_fried,5.4,63.96,55.13,2.4,34.0,3.0,773.5
Chocolate Chip Cookie,Snacks,150.0,raw,8.11,96.15,36.11,3.6,51.0,5.0,735.1
Chocolate Chip Cookie,Snacks,150.0,boiled,8.0,94.83,34.42,3.6,51.0,5.7,709.0
Chocolate Chip Cookie,Snacks,150.0,steamed,8.21,97.36,36.65,3.6,51.0,5.3,746.9
Chocolate Chip Cookie,Snacks,150.0,grilled,8.09,95.88,33.04,3.6,51.0,4.2,710.7
Chocolate Chip Cookie,Snacks,150.0,baked,8.14,96.5,34.56,3.6,51.0,4.4,726.4
Chocolate Chip Cookie,Snacks,150.0,fried,8.05,95.4,65.76,3.6,51.0,3.5,1001.0
Chocolate Chip Cookie,Snacks,150.0,deep_fried,8.12,96.22,83.18,3.6,51.0,3.0,1166.7
Chocolate Chip Cookie,Snacks,200.0,raw,10.69,126.75,47.06,4.8,68.0,5.0,960.9
Chocolate Chip Cookie,Snacks,200.0,boiled,10.84,128.43,47.36,4.8,68.0,5.8,971.3
Chocolate Chip Cookie,Snacks,200.0,steamed,10.77,127.66,47.27,4.8,68.0,5.2,967.5
Chocolate Chip Cookie,Snacks,200.0,grilled,10.8,128.03,44.18,4.8,68.0,4.3,949.9
Chocolate Chip Cookie,Snacks,200.0,baked,10.86,128.67,46.08,4.8,68.0,4.4,968.6
Chocolate Chip Cookie,Snacks,200.0,fried,10.7,126.82,87.16,4.8,68.0,3.5,1327.2
Chocolate Chip Cookie,Snacks,200.0,deep_fried,10.74,127.34,109.27,4.8,68.0,3.0,1533.6
Chocolate Chip Cookie,Snacks,250.0,raw,13.55,160.55,60.41,6.0,85.0,5.0,1229.1
Chocolate Chip Cookie,Snacks,250.0,boiled,13.71,162.52,60.65,6.0,85.0,5.8,1240.1
Chocolate Chip Cookie,Snacks,250.0,steamed,13.49,159.83,59.28,6.0,85.0,5.2,1212.8
Chocolate Chip Cookie,Snacks,250.0,grilled,13.56,160.71,55.69,6.0,85.0,4.3,1196.0
Chocolate Chip Cookie,Snacks,250.0,baked,13.49,159.87,56.91,6.0,85.0,4.4,1198.3
Chocolate Chip Cookie,Snacks,250.0,fried,13.7,162.33,114.23,6.0,85.0,3.6,1734.1
Chocolate Chip Cookie,Snacks,250.0,deep_fried,13.32,157.9,134.38,6.0,85.0,3.0,1887.7
Chocolate Chip Cookie,Snacks,300.0,raw,16.21,192.14,72.1,7.2,102.0,5.0,1468.0
Chocolate Chip Cookie,Snacks,300.0,boiled,16.0,189.66,68.84,7.2,102.0,5.7,1417.9
Chocolate Chip Cookie,Snacks,300.0,steamed,15.9,188.39,68.6,7.2,102.0,5.2,1410.6
Chocolate Chip Cookie,Snacks,300.0,grilled,16.24,192.43,66.54,7.2,102.0,4.3,1429.9
Chocolate Chip Cookie,Snacks,300.0,baked,16.22,192.2,68.54,7.2,102.0,4.4,1442.5
Chocolate Chip Cookie,Snacks,300.0,fried,16.17,191.59,132.63,7.2,102.0,3.5,2017.6
Chocolate Chip Cookie,Snacks,300.0,deep_fried,16.19,191.85,165.34,7.2,102.0,3.0,2319.7
Chocolate Chip Cookie,Snacks,400.0,raw,22.1,261.95,100.46,9.6,136.0,5.1,2034.3
Chocolate Chip Cookie,Snacks,400.0,boiled,21.56,255.5,93.72,9.6,136.0,5.7,1924.8
Chocolate Chip Cookie,Snacks,400.0,steamed,21.68,256.98,95.77,9.6,136.0,5.3,1956.8
Chocolate Chip Cookie,Snacks,400.0,grilled,21.49,254.75,87.46,9.6,136.0,4.2,1883.4
Chocolate Chip Cookie,Snacks,400.0,baked,21.65,256.57,91.6,9.6,136.0,4.4,1927.2
Chocolate Chip Cookie,Snacks,400.0,fried,21.56,255.54,176.97,9.6,136.0,3.5,2691.9
Chocolate Chip Cookie,Snacks,400.0,deep_fried,21.53,255.21,219.44,9.6,136.0,3.0,3079.4
Chocolate Chip Cookie,Snacks,500.0,raw,27.37,324.37,123.27,12.0,170.0,5.1,2501.8
Chocolate Chip Cookie,Snacks,500.0,boiled,27.24,322.83,119.68,12.0,170.0,5.8,2451.2
Chocolate Chip Cookie,Snacks,500.0,steamed,27.03,320.33,119.04,12.0,170.0,5.3,2434.2
Chocolate Chip Cookie,Snacks,500.0,grilled,26.53,314.47,106.58,12.0,170.0,4.2,2304.2
Chocolate Chip Cookie,Snacks,500.0,baked,26.93,319.13,113.38,12.0,170.0,4.4,2388.7
Chocolate Chip Cookie,Snacks,500.0,fried,27.55,326.49,231.0,12.0,170.0,3.6,3504.7
Chocolate Chip Cookie,Snacks,500.0,deep_fried,26.95,319.45,275.05,12.0,170.0,3.0,3859.3
Vanilla Ice Cream,Snacks,30.0,raw,1.06,7.14,3.35,0.21,6.36,61.5,62.7
Vanilla Ice Cream,Snacks,30.0,boiled,1.06,7.16,3.3,0.21,6.36,70.9,62.2
Vanilla Ice Cream,Snacks,30.0,steamed,1.05,7.09,3.28,0.21,6.36,64.2,61.6
Vanilla Ice Cream,Snacks,30.0,grilled,1.04,7.04,3.0,0.21,6.36,51.5,59.3
Vanilla Ice Cream,Snacks,30.0,baked,1.03,6.95,3.02,0.21,6.36,52.7,58.7
Vanilla Ice Cream,Snacks,30.0,fried,1.06,7.12,6.17,0.21,6.36,42.9,88.2
Vanilla Ice Cream,Snacks,30.0,deep_fried,1.04,7.04,7.5,0.21,6.36,36.4,99.6
Vanilla Ice Cream,Snacks,50.0,raw,1.75,11.82,5.51,0.35,10.6,61.1,103.3
Vanilla Ice Cream,Snacks,50.0,boiled,1.73,11.69,5.29,0.35,10.6,69.5,100.0
Vanilla Ice Cream,Snacks,50.0,steamed,1.75,11.78,5.42,0.35,10.6,63.9,102.1
